t,agent_id,type,x,y,v,serving_cell,snr_dB,los
88,ped0,ped,331.61303891289145,444.90302824554743,1.0830799702307559,g0,-1.3,0
88,ped1,ped,644.6479660659539,597.6152691284619,1.0334512369008735,g2,0.1,0
88,ped2,ped,555.8198746039835,298.318389153523,0.796773463151961,g0,13.2,0
88,ped3,ped,814.5229843611004,512.4427879485481,1.0719049554697022,g2,10.0,0
88,ped4,ped,473.1932279633067,526.7490279717333,1.0844609347997822,g0,0.3,0
88,veh1,veh,872.5631916948266,168.944180418669,13.804900182746321,g0,39.4,1
88,veh2,veh,432.805696061217,531.7291102749177,7.1347224916431005,g0,-0.6,0
88,veh3,veh,928.9752965570542,196.10921228045254,8.50659224624464,g2,-1.6,0
89,ped0,ped,332.1947176347735,444.9230360573403,0.5820014285238964,g0,-1.3,0
89,ped1,ped,644.6688254631009,596.3433673874229,1.2733652498133599,g2,0.1,0
89,ped2,ped,556.9989540458778,298.0952986635095,1.1999364226173688,g0,13.3,0
89,ped3,ped,813.9350376779774,512.969407334357,0.7895104623494261,g2,9.9,0
89,ped4,ped,473.94653815930025,526.7744776405169,0.7538191893691935,g0,0.3,0
89,veh1,veh,885.0330279121171,165.52596761397572,13.194578941711194,g0,39.0,1
89,veh2,veh,425.66942393400234,531.6281003995616,7.142129282756417,g0,-0.7,0
89,veh3,veh,934.6324650784675,203.0105317995475,8.926604602329412,g2,-1.4,0
90,ped0,ped,333.0830784558766,444.9535927124906,0.8888536703797095,g0,-1.3,0
90,ped1,ped,644.6833583817078,595.4572226753693,0.8871643510079594,g2,0.2,0
90,ped2,ped,557.6648769988893,297.9693011500086,0.6777026022027712,g0,13.4,0
90,ped3,ped,813.4276526125275,513.4238682900964,0.6813301768875841,g2,9.9,0
90,ped4,ped,474.6071244635314,526.7967947453895,0.661032646328628,g0,0.3,0
90,veh1,veh,897.9783014770344,169.62308676992302,14.135950882532605,g0,-1.3,0
90,veh2,veh,417.136525394344,531.467787926998,8.535036039292521,g0,-0.9,0
90,veh3,veh,941.7868990078304,211.90213379756753,11.409265342314706,g2,-1.2,0
91,ped0,ped,333.7673509140206,444.9771294073061,0.6846520822538877,g0,-1.3,0
91,ped1,ped,644.7037515206675,594.2137510272992,1.2449024438689231,g2,0.2,0
91,ped2,ped,558.3830414156914,297.8334191678775,0.730868176078204,g0,13.5,0
91,ped3,ped,812.831395815236,513.9579309821526,0.8006695049426665,g2,9.8,0
91,ped4,ped,475.4782185427325,526.8262235994166,0.8716826562816762,g0,0.3,0
91,veh1,veh,907.5954879246266,176.03486307071108,11.786743428898728,g0,-1.4,0
91,veh2,veh,406.56404773274187,531.2691567084057,10.575126077850058,g0,-1.1,0
91,veh3,veh,950.3747812629473,222.57523970255968,13.695203330490717,g2,-0.9,0
92,ped0,ped,334.66683655816547,445.0080687193377,0.8999846653066924,g0,-1.3,0
92,ped1,ped,644.7193526242381,593.2624737370816,0.9523718737188029,g2,0.2,0
92,ped2,ped,559.480392379688,297.6257923061271,1.116762232728393,g0,13.7,0
92,ped3,ped,812.3307260901378,514.4063770584598,0.6723126390425022,g2,9.8,0
92,ped4,ped,476.6675538266998,526.8664038454966,1.1901388888888889,g0,0.3,0
92,veh1,veh,914.0034688956775,181.1267248266938,8.36039321010768,g0,-1.5,0
92,veh2,veh,393.76004944001966,531.0286006282569,12.807205707124142,g0,-1.3,0
92,veh3,veh,959.5939709507619,233.71137424057076,14.45293902483838,g2,-0.7,0
93,ped0,ped,335.67130253488153,445.0426190053607,1.0050232393938736,g0,-1.2,0
93,ped1,ped,644.7394137430045,592.0392470202997,1.2246342178294436,g2,0.2,0
93,ped2,ped,560.4321492475975,297.4457129166547,0.9685926924873558,g0,53.8,1
93,ped3,ped,811.6443538456929,515.0211554732065,0.9216789270367167,g2,9.7,0
93,ped4,ped,477.093556229694,526.1733131091798,1.1901388888888889,g0,0.3,0
93,veh1,veh,916.8050135031965,183.6775018050082,3.8603932101076808,g0,-1.6,0
93,veh2,veh,380.4571122903687,530.84503038592,13.30318515802776,g0,-1.6,0
93,veh3,veh,967.9820609493596,243.83598834322956,13.144127671627958,g2,-0.4,0
94,ped0,ped,336.79474236172223,445.0812615957985,1.1240630944283716,g0,-1.2,0
94,ped1,ped,644.7601241326811,590.7764310097716,1.2642690648420831,g2,0.2,0
94,ped2,ped,561.5159317583428,297.2406533059114,1.1029537642940543,g0,54.0,1
94,ped3,ped,810.7940706913307,515.7827476470673,1.1417828616069485,g2,9.6,0
94,ped4,ped,478.66087123002654,526.0141808286869,1.1901388888888889,g0,0.4,0
94,veh1,veh,920.8589219555381,188.31438774851748,6.218384492097642,g0,-1.6,0
94,veh2,veh,369.932146630663,530.7726747256471,10.524965659705707,g0,-1.8,0
94,veh3,veh,973.9111852908138,251.0007459184803,9.297225384551734,g2,-0.3,0
95,ped0,ped,337.3878895131768,445.1016638833936,0.5934762206093486,g0,-1.2,0
95,ped1,ped,644.7782409740711,589.6717566060137,1.1059454930492212,g2,0.2,0
95,ped2,ped,562.4109644464068,297.07130654786977,0.9108651068630732,g0,54.1,1
95,ped3,ped,810.1275677086167,516.3797293147456,0.8949979532921051,g2,9.6,0
95,ped4,ped,478.7353370861958,526.1325825621243,0.7967538383634302,g0,0.4,0
95,veh1,veh,920.0265849976795,195.75242570849903,8.047450983904087,g0,-1.6,0
95,veh2,veh,363.64808214453865,530.7294738592698,6.284064486124339,g0,-1.9,0
95,veh3,veh,975.1108782111439,259.0655978560043,8.759718169588448,g2,-0.0,0
96,ped0,ped,338.25034661327584,445.1313295367673,0.862935578379256,g0,-1.2,0
96,ped1,ped,644.7983388603039,588.4462879929702,1.2268786937202094,g2,0.2,0
96,ped2,ped,563.1736432957663,296.9270021081678,0.7761700336630586,g0,54.3,1
96,ped3,ped,807.4368074972448,521.8602928793483,1.1310109237781982,g2,9.3,0
96,ped4,ped,479.4496211794797,526.6305489117104,0.8710781625413639,g0,0.4,0
96,veh1,veh,914.5417563115387,201.14142926680375,7.706393619703844,g0,-1.4,0
96,veh2,veh,358.01984685320866,528.1671554197194,6.643439215085886,g0,-2.0,0
96,veh3,veh,969.8848729028621,264.71634908885494,7.777210835800357,g2,0.2,0
97,ped0,ped,339.36047491194853,445.16951425494636,1.110744181223951,g0,-1.1,0
97,ped1,ped,644.815388439302,587.4066899135668,1.040794288876059,g2,0.2,0
97,ped2,ped,564.0225566388641,296.76638146891173,0.8639299472412354,g0,54.4,1
97,ped3,ped,810.1123119311826,517.9180946602899,1.3026388888888887,g2,9.6,0
97,ped4,ped,480.148801627547,527.1179856874973,0.8526590830089278,g0,0.4,0
97,veh1,veh,644.623964950712,282.0969441401972,0.0,g0,57.2,1
97,veh2,veh,357.05075139076587,524.0581995919365,4.263548035256249,g0,-1.9,0
97,veh3,veh,962.56303460643,270.90797073550215,9.587012160862647,g2,0.5,0
98,ped0,ped,339.98168192554294,445.1908817083959,0.6215516499403747,g0,-1.1,0
98,ped1,ped,644.8368565391672,586.0976725242805,1.310523605036433,g2,0.2,0
98,ped2,ped,565.0267620603908,296.5763784278929,1.0219690194444007,g0,54.6,1
98,ped3,ped,807.5773909844288,517.5461699907096,1.3026388888888887,g2,9.3,0
98,ped4,ped,480.98516503970603,527.7010601801203,1.0199553806816888,g0,0.4,0
98,veh1,veh,646.6050949926092,281.15325128112306,2.1945786559721454,g0,56.7,1
98,veh2,veh,356.9324926538835,518.1185970020424,5.942497892154066,g0,-1.8,0
98,veh3,veh,954.1407619940351,278.03016099833275,11.027890358692817,g2,0.8,0
99,ped0,ped,340.60827270776,445.2124343455651,0.6269384053972317,g0,-1.1,0
99,ped1,ped,644.851480346773,585.205985855521,0.8927126845446766,g2,0.2,0
99,ped2,ped,566.0464658881875,296.3834429745816,1.037741580236535,g0,54.7,1
99,ped3,ped,805.77,521.8406029754575,1.3026388888888887,g2,9.2,0
99,ped4,ped,481.58409001218706,528.1186034028052,0.7303963079036717,g0,0.4,0
99,veh1,veh,650.6150309571427,279.2431556008563,4.441969832102768,g0,55.8,1
99,veh2,veh,356.84287750565363,510.5883641179244,7.530232884118018,g0,-1.7,0
99,veh3,veh,944.0655564467801,286.550133474535,13.192194937136806,g2,1.1,0
100,ped0,ped,341.23484896536723,445.23398648313605,0.6269238727293365,g0,-1.1,0
100,ped1,ped,644.8660257082036,584.3190824422918,0.887923925180221,g2,0.3,0
100,ped2,ped,567.2029021320111,296.1646367439433,1.176892684321178,g0,54.9,1
100,ped3,ped,804.6985768264664,522.2229653186455,0.9229534325644069,g2,9.1,0
100,ped4,ped,482.3513570096981,528.6535070209887,0.9356914603793929,g0,0.4,0
100,veh1,veh,656.9606676426632,276.2204706181636,7.029320909827948,g0,54.5,1
100,veh2,veh,356.7274163113783,500.8863249075307,9.702039210393709,g0,-1.6,0
100,veh3,veh,932.3541026333679,296.633922199545,15.463349634586596,g2,1.6,0
101,ped0,ped,342.33910150957604,445.2719690949202,1.1048651669795313,g0,-1.1,0
101,ped1,ped,644.8811091070143,583.3993721998081,0.9207685034847237,g2,0.3,0
101,ped2,ped,568.3187444741963,295.9535111776319,1.13558070873971,g0,55.1,1
101,ped3,ped,803.7140257777684,522.6029095152908,1.0572360254475883,g2,9.0,0
101,ped4,ped,528.8329950769172,524.3848782612815,1.1016104084183622,g0,1.2,0
101,veh1,veh,665.2176240062439,272.28734629355574,9.146567774750293,g0,53.1,1
101,veh2,veh,356.646058069884,494.04990810082415,6.836416806706542,g0,-1.4,0
101,veh3,veh,921.0102326554493,306.50773679641014,15.037943570120953,g2,2.0,0
102,ped0,ped,343.3140262001597,445.3055032590346,0.9754655641983845,g0,-1.0,0
102,ped1,ped,644.904675725349,581.9623976468489,1.4386280021202402,g2,0.3,0
102,ped2,ped,569.1113945598316,295.80353595990647,0.8066714373517445,g0,55.3,1
102,ped3,ped,802.5611043846446,523.0478288448519,1.238036395300603,g2,8.9,0
102,ped4,ped,527.3346813575243,521.7219297631578,1.1055387490193729,g0,1.3,0
102,veh1,veh,674.3239121679168,267.9496506708031,10.087407293869491,g0,51.8,1
102,veh2,veh,356.5373544353775,484.78568972694126,9.2642183738829,g0,-1.3,0
102,veh3,veh,909.9248723633077,316.15654205221045,14.695251519294219,g2,2.5,0
103,ped0,ped,344.36532826484824,445.34166455058005,1.0518853113263806,g0,-1.0,0
103,ped1,ped,644.9242070385676,580.7714758233388,1.1922921530582244,g2,0.3,0
103,ped2,ped,570.1262452777297,295.61151875063103,1.0328026226705536,g0,55.4,1
103,ped3,ped,800.3489180274615,524.909616058486,1.3026388888888887,g2,8.7,0
103,ped4,ped,524.2893746725267,522.2424323501458,1.0574791824571892,g0,1.2,0
103,veh1,veh,679.3678783142554,265.5470043361118,5.587407293869491,g0,51.1,1
103,veh2,veh,356.4125475654033,473.9793545813734,10.806335145567859,g0,-1.1,0
103,veh3,veh,898.4237762288714,326.18213174224735,15.254360802067206,g2,2.9,0
104,ped0,ped,345.29723073779735,445.3737188936163,0.9324194784819458,g0,-1.0,0
104,ped1,ped,644.9447767768531,579.5172360313784,1.2556829780820409,g2,0.3,0
104,ped2,ped,571.1307606117991,295.421457071883,1.0222844140943683,g0,55.6,1
104,ped3,ped,802.3389921013785,523.5234449029816,1.3026388888888887,g2,8.9,0
104,ped4,ped,521.1340728562435,522.781735260488,1.0956748630693052,g0,1.2,0
104,veh1,veh,685.5593991398022,266.24281258782855,6.878811560089297,g0,50.5,1
104,veh2,veh,356.28619606657077,462.99792284460653,10.981431736766874,g0,-1.0,0
104,veh3,veh,887.458857594545,335.8200615368453,14.595024153069355,g2,3.3,0
105,ped0,ped,346.442287401026,445.41310503126965,1.1456919235133682,g0,-1.0,0
105,ped1,ped,644.9666998632418,578.1804758388254,1.338298330451362,g2,0.3,0
105,ped2,ped,572.1022601306523,295.2376422278546,0.9886845752771478,g0,55.8,1
105,ped3,ped,799.0494,521.4248,1.2777202191560963,g2,8.6,0
105,ped4,ped,518.3034232839043,523.2655487405941,0.9829397512987876,g0,1.1,0
105,veh1,veh,688.5060876134717,269.13360850440984,4.134877948571354,g0,50.4,1
105,veh2,veh,356.2109145161865,456.45507045091273,6.542852393693806,g0,-0.9,0
105,veh3,veh,876.2485455943878,345.7237249705354,14.959294335721754,g2,3.8,0
106,ped0,ped,347.190293302022,445.4388339443691,0.7484208834653447,g0,-1.0,0
106,ped1,ped,644.9904937231422,576.7296452314014,1.4525000000000001,g2,0.3,0
106,ped2,ped,572.9480286972293,295.0776166034127,0.8607295421165571,g0,55.9,1
106,ped3,ped,798.8348157758311,520.757204635919,0.7012556345388292,g2,8.6,0
106,ped4,ped,515.8452258651669,523.6857028492373,0.8536061768395625,g0,1.0,0
106,veh1,veh,692.232320347515,273.51690413975456,5.753951396854951,g0,10.2,0
106,veh2,veh,356.11082831379713,447.3636069793461,9.096380640186885,g0,-0.8,0
106,veh3,veh,864.9837091486642,355.6755576039578,15.03205299129779,g2,4.2,0
107,ped0,ped,347.8033431284707,445.4599208177338,0.6133899373094512,g0,-0.9,0
107,ped1,ped,644.9760277004164,576.1446404155063,1.4525000000000001,g2,0.3,0
107,ped2,ped,573.7102725367396,294.93339447076914,0.7757273288343438,g0,56.1,1
107,ped3,ped,798.5213442196039,519.781959794323,1.0244168504159863,g2,8.5,0
107,ped4,ped,512.6261960600425,524.2358981216586,1.1178043326138383,g0,1.0,0
107,veh1,veh,696.761318910734,279.02031085110093,7.128121809304117,g0,10.0,0
107,veh2,veh,355.98387950914895,435.97153828946546,11.397151521260433,g0,-0.6,0
107,veh3,veh,853.8631653442363,365.51816839984195,14.85100914371735,g2,4.5,0
108,ped0,ped,348.42929939217504,445.48145162957826,0.6263035348631092,g0,-0.9,0
108,ped1,ped,643.9979999999999,574.0352,1.3878121979246552,g2,0.3,0
108,ped2,ped,574.5572066988742,294.7731483070871,0.8619157561356487,g0,56.3,1
108,ped3,ped,798.2697030072616,518.9990760225916,0.822356903079247,g2,8.5,0
108,ped4,ped,510.5836836765185,524.5850035121983,0.7092600348359621,g0,0.9,0
108,veh1,veh,702.161756514462,285.5826455786794,8.499666433005018,g0,9.6,0
108,veh2,veh,355.8461279002538,424.08490752190187,11.886630767563565,g0,-0.4,0
108,veh3,veh,842.4896091441143,375.6905222698718,15.258524810351194,g2,4.8,0
109,ped0,ped,353.4402975135621,442.5711970248644,1.1541666666666666,g0,-0.8,0
109,ped1,ped,643.5803616427664,572.7979463666957,1.3051198663547985,g2,0.3,0
109,ped2,ped,575.4859346743644,294.59742615319345,0.9451564372151755,g0,56.4,1
109,ped3,ped,797.9403989487455,517.9745745072081,1.0761570539741983,g2,8.5,0
109,ped4,ped,507.81143910909066,525.0588344324857,0.9626586816943987,g0,0.9,0
109,veh1,veh,709.1821126708703,294.11342222784657,11.049231552860123,g0,9.1,0
109,veh2,veh,355.76052582406896,416.69827675433834,7.386630767563565,g0,-0.4,0
109,veh3,veh,831.308416795337,385.7200038187749,15.023656059071184,g2,5.1,0
110,ped0,ped,349.894210012903,444.21372458338243,1.1541666666666666,g0,-0.9,0
110,ped1,ped,643.2760811605845,571.8965154382315,0.9508765068187496,g2,0.3,0
110,ped2,ped,576.1702103436729,294.4679561709799,0.6963799635035685,g0,56.6,1
110,ped3,ped,797.5753309692956,516.8388074600307,1.1930326125813653,g2,8.4,0
110,ped4,ped,505.81636658371053,525.3998314216575,0.6927865996141594,g0,0.8,0
110,veh1,veh,717.9257517663286,304.50618082225554,13.578106758502667,g0,8.4,0
110,veh2,veh,354.7396385891246,412.512757308901,4.401855322833975,g0,-0.3,0
110,veh3,veh,821.8679082634105,394.18809945470906,12.684778937901417,g2,5.2,0
111,ped0,ped,351.2524119261762,446.30034539498564,1.1541666666666666,g0,-0.9,0
111,ped1,ped,642.8466985929001,570.6244695814665,1.3418205240136014,g2,0.3,0
111,ped2,ped,577.1047882755117,294.29112716238075,0.9511098746546648,g0,56.8,1
111,ped3,ped,795.5962242595127,511.6021020723118,0.8573159434019341,g2,8.3,0
111,ped4,ped,504.0406229410979,525.7033408068899,0.6166249017527056,g0,0.8,0
111,veh1,veh,726.5133150481064,314.335973808442,13.051279191676372,g0,7.7,0
111,veh2,veh,350.94103405684683,410.34440566074727,4.565650971183619,g0,-0.4,0
111,veh3,veh,814.9931092350295,400.3547646775916,9.237352587797103,g2,5.3,0
112,ped0,ped,353.68,444.5688,1.0688223557349805,g0,-0.8,0
112,ped1,ped,643.748944828433,564.6066439884731,1.314473670818261,g2,0.4,0
112,ped2,ped,578.2357683682801,294.0771374224817,1.1509862341316572,g0,57.0,1
112,ped3,ped,795.1835598157954,514.471707127084,0.8469343063008433,g2,8.2,0
112,ped4,ped,501.48016961317927,526.140972454175,0.8891144216331466,g0,0.7,0
112,veh1,veh,734.7999291393555,323.73113260846594,12.526878400031858,g0,7.0,0
112,veh2,veh,344.67004874726604,410.0062758298283,6.2919882558948075,g0,-0.6,0
112,veh3,veh,811.9697801749456,403.94431396568064,4.737352587797103,g2,45.4,1
113,ped0,ped,354.52751580074903,444.558629810391,0.8475158007490486,g0,-0.8,0
113,ped1,ped,640.006478844429,567.99385256647,1.4525000000000001,g0,0.2,0
113,ped2,ped,579.0578988679509,293.92158429390537,0.8366733365436732,g0,57.2,1
113,ped3,ped,796.269085319475,517.0744007033137,1.078010804207297,g2,8.3,0
113,ped4,ped,498.1911739419037,526.7031262641426,1.14209989775412,g0,0.7,0
113,veh1,veh,740.7969859782658,330.53044783105247,9.065753630115411,g0,6.5,0
113,veh2,veh,336.29418698950417,409.83524554007266,8.378172977893678,g0,-0.8,0
113,veh3,veh,812.0648163582651,408.2298990509432,4.536697386082048,g2,45.6,1
114,ped0,ped,355.2334875968942,444.5501581488373,0.7059717961451193,g0,-0.7,0
114,ped1,ped,643.1773444812972,568.5360516540242,1.4525000000000001,g2,0.3,0
114,ped2,ped,579.7352352602607,293.7934272738647,0.6893179361950994,g0,57.3,1
114,ped3,ped,798.0509929559984,514.8407005103649,0.8695157220196494,g2,8.5,0
114,ped4,ped,495.09165440508013,527.2328948898394,1.0763045318086775,g0,0.6,0
114,veh1,veh,743.8172626314174,333.95476305363906,4.565753630115411,g0,6.2,0
114,veh2,veh,325.7550950809396,409.6200433322267,10.542000046508452,g1,-0.9,0
114,veh3,veh,815.7780412585032,412.9499803007504,6.019638399703214,g2,46.0,1
115,ped0,ped,356.3189328738393,444.5371328055139,1.0854452769451501,g0,-0.7,0
115,ped1,ped,644.7869938324939,566.3504527386744,1.0992795041634236,g2,0.4,0
115,ped2,ped,580.5896869714919,293.6317587346819,0.8695662847170348,g0,57.5,1
115,ped3,ped,798.0555851635086,512.2080857004893,0.7739570715469339,g2,8.5,0
115,ped4,ped,492.92383291841185,527.6034180616099,0.7527734742541765,g0,0.6,0
115,veh1,veh,747.8165402167557,338.80633230907796,6.290661256257205,g0,5.9,0
115,veh2,veh,315.1160915085871,409.40280098555064,10.641939279740011,g1,-0.8,0
115,veh3,veh,770.5904881000404,435.5772045179508,0.0,g2,4.9,0
116,ped0,ped,357.3665582123748,444.5245613014515,1.0476253385354841,g0,-0.7,0
116,ped1,ped,645.5857477066663,566.0285266409895,0.86206151681341,g2,0.4,0
116,ped2,ped,581.217282549692,293.5130130419862,0.6386972465112599,g0,57.6,1
116,ped3,ped,796.3982677218785,509.89261169395735,0.8184368923687078,g2,8.3,0
116,ped4,ped,490.95064482812455,527.9406745719864,0.6851872551394141,g0,0.5,0
116,veh1,veh,749.3716331165089,344.6561575217043,6.398918984747238,g0,5.7,0
116,veh2,veh,309.2056429449489,410.4381532978831,6.141939279740011,g1,-0.8,0
116,veh3,veh,772.3104528108819,434.09234289708047,2.272204912430607,g2,4.9,0
117,ped0,ped,358.01124864876203,444.51682501621485,0.6446904363872211,g0,-0.7,0
117,ped1,ped,646.3334686855372,565.7271686073467,0.8069838557796902,g2,0.4,0
117,ped2,ped,582.1034925577601,293.34533559979684,0.9018863606515677,g0,57.8,1
117,ped3,ped,796.0859987478382,508.9142199329735,1.0352327411926427,g2,8.3,0
117,ped4,ped,489.1575193811389,528.2471548481924,0.6226607129794138,g0,0.5,0
117,veh1,veh,744.919981540571,349.08717382859777,6.329163558162494,g0,5.9,0
117,veh2,veh,307.37513187152985,415.43514514069443,5.569875761238194,g1,-0.9,0
117,veh3,veh,775.5338293499523,431.3095717842139,4.258326906664298,g2,5.0,0
118,ped0,ped,360.62979291689663,444.71150701160826,1.1307790129848094,g0,-0.6,0
118,ped1,ped,647.5186764325944,565.2494879133388,1.2791449546653895,g2,0.5,0
118,ped2,ped,583.2151914940389,293.1349939963137,1.1313640092670945,g0,58.0,1
118,ped3,ped,795.8590986085229,508.203303238305,0.7522183525352091,g2,8.3,0
118,ped4,ped,485.9988168451572,528.7513726850483,1.0997224434712876,g0,0.4,0
118,veh1,veh,738.8518260696422,354.48185338089564,8.119508141452192,g0,6.2,0
118,veh2,veh,307.45341982550195,422.8361527894151,7.401007648720673,g1,-1.1,0
118,veh3,veh,780.6262408441218,426.9132453144273,6.727465011482128,g2,5.1,0
119,ped0,ped,358.58080552415237,442.8993605234226,0.875339807535541,g0,-0.6,0
119,ped1,ped,648.5154330745227,564.8477596883458,1.075757589939458,g2,0.5,0
119,ped2,ped,584.4243578551194,292.90621084022035,1.2305555555555556,g0,58.3,1
119,ped3,ped,795.5445735723536,507.2178428512876,1.0427120285261156,g2,8.2,0
119,ped4,ped,484.63273163519426,528.2518202780881,0.8905344425738764,g0,0.4,0
119,veh1,veh,731.4274301927173,361.08225062142344,9.934228458195669,g0,6.4,0
119,veh2,veh,307.5490238378309,431.87414638351146,9.03799359409631,g1,-1.4,0
119,veh3,veh,786.9371689118225,421.464962090513,8.337218587705866,g2,5.1,0
120,ped0,ped,359.1614689616612,445.8002287300318,0.7655277923171524,g0,-0.7,0
120,ped1,ped,649.1953740644063,564.573719390568,0.7338317597395508,g2,0.5,0
120,ped2,ped,584.9388655597102,293.1583148568432,1.2305555555555556,g0,58.5,1
120,ped3,ped,795.1690556451576,506.0412813718786,1.2449153949185952,g2,8.2,0
120,ped4,ped,486.5059891894457,530.3088419459729,1.1007404715053175,g0,0.4,0
120,veh1,veh,722.784399142039,368.76603247281923,11.564825805635866,g0,6.7,0
120,veh2,veh,307.66467594142154,443.43060397475233,11.558156360104016,g1,-1.7,0
120,veh3,veh,794.8049347590411,414.67264625118753,10.393920349190012,g2,5.2,0
121,ped0,ped,361.2430209089078,445.861788997724,0.840267683425433,g0,-0.6,0
121,ped1,ped,650.0446747823929,564.2314211248029,0.9166146028859659,g2,0.6,0
121,ped2,ped,586.5406250000001,291.9009375,1.1331465377006482,g0,58.7,1
121,ped3,ped,794.8521139589658,505.048249209668,1.0507236961439288,g2,8.1,0
121,ped4,ped,488.88784477618265,530.5580206842776,0.8197229782086408,g0,0.4,0
121,veh1,veh,712.9906136471207,377.47963233701665,13.10835943124614,g0,6.9,0
121,veh2,veh,308.86320040220266,456.66514890069067,13.29880526855149,g0,-2.0,0
121,veh3,veh,803.7142632516914,406.9811396388276,11.769904254345828,g2,5.2,0
122,ped0,ped,362.079153871846,445.88138494179395,0.8363690586498704,g0,-0.6,0
122,ped1,ped,654.1007639147873,563.004617466611,1.1157741183054168,g2,0.7,0
122,ped2,ped,587.4622474612324,291.22579546444604,1.1430976263347676,g0,58.9,1
122,ped3,ped,794.5300825546768,504.03927009573977,1.0675971073874095,g2,8.1,0
122,ped4,ped,491.7822220208924,530.8608170729549,0.9961088943864969,g0,0.5,0
122,veh1,veh,704.0198481913588,386.65036740816794,12.825519597650349,g0,7.0,0
122,veh2,veh,311.16978537616353,469.742605965344,13.366727710483088,g0,-2.1,0
122,veh3,veh,813.0104652917167,398.7752049529237,12.397158437284315,g2,5.2,0
123,ped0,ped,363.0091469128278,445.9031806279161,0.9302556396098225,g0,-0.6,0
123,ped1,ped,650.4811515668297,561.8954790945286,1.1321723917344935,g2,0.6,0
123,ped2,ped,588.2842364465489,290.6236407426444,1.019521222098006,g0,59.0,1
123,ped3,ped,794.2045451960213,503.0193062309982,1.0792200320166496,g2,8.1,0
123,ped4,ped,494.30731640000977,530.6937785494902,0.8666439577974476,g0,0.5,0
123,veh1,veh,695.2675594068577,395.9800548084002,12.791393519662165,g0,7.0,0
123,veh2,veh,316.8528037392328,477.7956860874539,9.862621087422312,g0,-2.1,0
123,veh3,veh,822.5666129345706,390.20338153079297,12.840157914968811,g2,5.1,0
124,ped0,ped,364.1200052322007,445.92921514450734,1.1111719882474669,g0,-0.5,0
124,ped1,ped,650.7473226422338,563.9589178866814,0.7786027034462314,g2,0.6,0
124,ped2,ped,589.0171555618082,290.0867348791405,0.909046964662654,g0,59.1,1
124,ped3,ped,793.8365508218274,501.86631732165677,1.2199733448102617,g2,8.0,0
124,ped4,ped,496.81732404098295,530.5123014186255,0.8613809746155877,g0,0.5,0
124,veh1,veh,686.3590574709426,405.476260922352,13.019697674367421,g0,6.8,0
124,veh2,veh,320.36083708424553,482.9055183697088,6.201116353533885,g0,-2.1,0
124,veh3,veh,831.6465618832192,382.05870629359316,12.200311539523907,g2,4.9,0
125,ped0,ped,364.8733477047836,445.94687077777695,0.7535551910560268,g0,-0.5,0
125,ped1,ped,655.0671112142386,564.0593289754266,1.3062054413315491,g2,0.7,0
125,ped2,ped,595.3898890470356,289.6941682151065,0.8559015906752191,g0,60.7,1
